index,x_mm,y_mm
9389,-19.10403784,-15.80881199
9390,-19.11302085,-15.81586291
9391,-19.12174001,-15.82271720
9392,-19.13019549,-15.82937440
9393,-19.13838749,-15.83583401
9394,-19.14631619,-15.84209557
9395,-19.15398177,-15.84815859
9396,-19.16138443,-15.85402261
9397,-19.16852437,-15.85968715
9398,-19.17540179,-15.86515176
9399,-19.18201690,-15.87041597
9400,-19.18836990,-15.87547932
9401,-19.19446101,-15.88034135
9402,-19.20029046,-15.88500161
9403,-19.20585846,-15.88945964
9404,-19.21116524,-15.89371501
9405,-19.21621103,-15.89776727
9406,-19.22099607,-15.90161597
9407,-19.22552060,-15.90526067
9408,-19.22978486,-15.90870095
9409,-19.23378909,-15.91193636
9410,-19.23753356,-15.91496648
9411,-19.24101851,-15.91779089
9412,-19.24424421,-15.92040915
9413,-19.24721092,-15.92282085
9414,-19.24991890,-15.92502558
9415,-19.25236844,-15.92702291
9416,-19.25455980,-15.92881244
9417,-19.25649327,-15.93039377
9418,-19.25816913,-15.93176648
9419,-19.25958767,-15.93293017
9420,-19.26074918,-15.93388446
9421,-19.26165396,-15.93462893
9422,-19.26230231,-15.93516321
9423,-19.26269453,-15.93548690
9424,-19.26283092,-15.93559962
9425,-19.26283141,-15.93560002
9426,-19.26294995,-15.93569866
9427,-19.26328064,-15.93597584
9428,-19.26382204,-15.93643326
9429,-19.26457271,-15.93707262
9430,-19.26553119,-15.93789558
9431,-19.26669601,-15.93890381
9432,-19.26806570,-15.94009898
9433,-19.26963876,-15.94148273
9434,-19.27141370,-15.94305670
9435,-19.27338901,-15.94482252
9436,-19.27556316,-15.94678181
9437,-19.27793462,-15.94893617
9438,-19.28050185,-15.95128720
9439,-19.28326330,-15.95383650
9440,-19.28621741,-15.95658564
9441,-19.28936259,-15.95953619
9442,-19.29269726,-15.96268970
9443,-19.29621984,-15.96604772
9444,-19.29992870,-15.96961179
9445,-19.30382225,-15.97338343
9446,-19.30789884,-15.97736415
9447,-19.31215685,-15.98155547
9448,-19.31659463,-15.98595888
9449,-19.32121053,-15.99057585
9450,-19.32600288,-15.99540785
9451,-19.33097000,-16.00045636
9452,-19.33611020,-16.00572281
9453,-19.34142181,-16.01120865
9454,-19.34690310,-16.01691531
9455,-19.35255237,-16.02284419
9456,-19.35836789,-16.02899670
9457,-19.36434793,-16.03537424
9458,-19.37049076,-16.04197819
9459,-19.37679460,-16.04880991
9460,-19.38325772,-16.05587077
9461,-19.38987834,-16.06316212
9462,-19.39665467,-16.07068528
9463,-19.40358494,-16.07844159
9464,-19.41066734,-16.08643235
9465,-19.41790008,-16.09465887
9466,-19.42528134,-16.10312243
9467,-19.43280929,-16.11182431
9468,-19.44048211,-16.12076578
9469,-19.44829795,-16.12994808
9470,-19.45625497,-16.13937245
9471,-19.46435132,-16.14904013
9472,-19.47258513,-16.15895233
9473,-19.48095452,-16.16911025
9474,-19.48945762,-16.17951509
9475,-19.49809254,-16.19016803
9476,-19.50685738,-16.20107022
9477,-19.51575023,-16.21222283
9478,-19.52476920,-16.22362699
9479,-19.53391234,-16.23528384
9480,-19.54317775,-16.24719449
9481,-19.55256348,-16.25936004
9482,-19.56206760,-16.27178159
9483,-19.57168814,-16.28446021
9484,-19.58142317,-16.29739698
9485,-19.59127070,-16.31059294
9486,-19.60122877,-16.32404913
9487,-19.61129541,-16.33776657
9488,-19.62146862,-16.35174629
9489,-19.63174641,-16.36598929
9490,-19.64212679,-16.38049655
9491,-19.65260775,-16.39526904
9492,-19.66318728,-16.41030773
9493,-19.67386336,-16.42561356
9494,-19.68463396,-16.44118748
9495,-19.69549705,-16.45703040
9496,-19.70645059,-16.47314323
9497,-19.71749255,-16.48952687
9498,-19.72862086,-16.50618219
9499,-19.73983347,-16.52311008
9500,-19.75112833,-16.54031137
9501,-19.76250335,-16.55778691
9502,-19.77395647,-16.57553754
9503,-19.78548561,-16.59356406
9504,-19.79708869,-16.61186727
9505,-19.80876360,-16.63044797
9506,-19.82050826,-16.64930692
9507,-19.83232056,-16.66844489
9508,-19.84419840,-16.68786261
9509,-19.85613966,-16.70756083
9510,-19.86814222,-16.72754026
9511,-19.88020397,-16.74780160
9512,-19.89232278,-16.76834555
9513,-19.90449651,-16.78917278
9514,-19.91672303,-16.81028395
9515,-19.92900020,-16.83167971
9516,-19.94132586,-16.85336070
9517,-19.95369788,-16.87532753
9518,-19.96611409,-16.89758082
9519,-19.97857233,-16.92012116
9520,-19.99107044,-16.94294911
9521,-20.00360626,-16.96606526
9522,-20.01617761,-16.98947014
9523,-20.02878232,-17.01316429
9524,-20.04141820,-17.03714824
9525,-20.05408308,-17.06142248
9526,-20.06677476,-17.08598752
9527,-20.07949106,-17.11084383
9528,-20.09222978,-17.13599188
9529,-20.10498872,-17.16143211
9530,-20.11776569,-17.18716497
9531,-20.13055847,-17.21319086
9532,-20.14336487,-17.23951021
9533,-20.15618267,-17.26612339
9534,-20.16900966,-17.29303079
9535,-20.18184362,-17.32023278
9536,-20.19468233,-17.34772969
9537,-20.20752358,-17.37552187
9538,-20.22036513,-17.40360963
9539,-20.23320477,-17.43199328
9540,-20.24604026,-17.46067311
9541,-20.25886937,-17.48964939
9542,-20.27168986,-17.51892239
9543,-20.28449951,-17.54849236
9544,-20.29729607,-17.57835952
9545,-20.31007731,-17.60852409
9546,-20.32284098,-17.63898628
9547,-20.33558483,-17.66974627
9548,-20.34830664,-17.70080424
9549,-20.36100414,-17.73216035
9550,-20.41218408,-17.67322101
9551,-20.46319342,-17.61413396
9552,-20.51403172,-17.55489968
9553,-20.56469855,-17.49551867
9554,-20.61519350,-17.43599143
9555,-20.66551614,-17.37631845
9556,-20.71566605,-17.31650023
9557,-20.76564281,-17.25653728
9558,-20.81544600,-17.19643009
9559,-20.86507521,-17.13617917
9560,-20.91453003,-17.07578501
9561,-20.96381003,-17.01524813
9562,-21.01291481,-16.95456904
9563,-21.06184396,-16.89374823
9564,-21.11059706,-16.83278621
9565,-21.15917372,-16.77168351
9566,-21.20757352,-16.71044062
9567,-21.25579606,-16.64905805
9568,-21.30384093,-16.58753633
9569,-21.35170774,-16.52587597
9570,-21.39939609,-16.46407747
9571,-21.44690557,-16.40214136
9572,-21.49423580,-16.34006816
9573,-21.54138636,-16.27785839
9574,-21.58835688,-16.21551255
9575,-21.63514695,-16.15303118
9576,-21.68175619,-16.09041480
9577,-21.72818421,-16.02766393
9578,-21.77443061,-15.96477910
9579,-21.82049501,-15.90176082
9580,-21.86637704,-15.83860964
9581,-21.91207629,-15.77532607
9582,-21.95759240,-15.71191064
9583,-22.00292498,-15.64836389
9584,-22.04807365,-15.58468634
9585,-22.09303803,-15.52087853
9586,-22.13781776,-15.45694100
9587,-22.18241244,-15.39287426
9588,-22.22682172,-15.32867887
9589,-22.27104523,-15.26435536
9590,-22.31508258,-15.19990426
9591,-22.35893341,-15.13532612
9592,-22.40259736,-15.07062147
9593,-22.44607406,-15.00579085
9594,-22.48936315,-14.94083481
9595,-22.53246427,-14.87575390
9596,-22.57537705,-14.81054864
9597,-22.61810114,-14.74521959
9598,-22.66063618,-14.67976730
9599,-22.70298181,-14.61419231
9600,-22.74513769,-14.54849516
9601,-22.78710345,-14.48267642
9602,-22.82887875,-14.41673662
9603,-22.87046324,-14.35067633
9604,-22.91185657,-14.28449609
9605,-22.95305840,-14.21819645
9606,-22.99406837,-14.15177797
9607,-23.03488615,-14.08524121
9608,-23.07551140,-14.01858671
9609,-23.11594378,-13.95181505
9610,-23.15618295,-13.88492677
9611,-23.12243777,-13.88254030
9612,-23.08896864,-13.88003858
9613,-23.05577608,-13.87742382
9614,-23.02286062,-13.87469818
9615,-22.99022279,-13.87186387
9616,-22.95786308,-13.86892307
9617,-22.92578197,-13.86587800
9618,-22.89397994,-13.86273083
9619,-22.86245745,-13.85948379
9620,-22.83121492,-13.85613907
9621,-22.80025280,-13.85269888
9622,-22.76957150,-13.84916544
9623,-22.73917140,-13.84554094
9624,-22.70905290,-13.84182761
9625,-22.67921637,-13.83802766
9626,-22.64966215,-13.83414332
9627,-22.62039059,-13.83017679
9628,-22.59140201,-13.82613031
9629,-22.56269673,-13.82200609
9630,-22.53427503,-13.81780636
9631,-22.50613720,-13.81353335
9632,-22.47828350,-13.80918928
9633,-22.45071419,-13.80477639
9634,-22.42342951,-13.80029689
9635,-22.39642966,-13.79575304
9636,-22.36971487,-13.79114704
9637,-22.34328533,-13.78648115
9638,-22.31714120,-13.78175759
9639,-22.29128266,-13.77697860
9640,-22.26570986,-13.77214642
9641,-22.24042292,-13.76726327
9642,-22.21542196,-13.76233140
9643,-22.19070710,-13.75735304
9644,-22.16627841,-13.75233043
9645,-22.14213598,-13.74726580
9646,-22.11827986,-13.74216140
9647,-22.09471010,-13.73701946
9648,-22.07142673,-13.73184222
9649,-22.04842976,-13.72663191
9650,-22.02571920,-13.72139078
9651,-22.00329503,-13.71612105
9652,-21.98115722,-13.71082496
9653,-21.95930573,-13.70550475
9654,-21.93774050,-13.70016265
9655,-21.91646146,-13.69480090
9656,-21.89546852,-13.68942173
9657,-21.87476158,-13.68402737
9658,-21.85434053,-13.67862004
9659,-21.83420522,-13.67320199
9660,-21.81435552,-13.66777544
9661,-21.79479126,-13.66234261
9662,-21.77551226,-13.65690574
9663,-21.75651835,-13.65146704
9664,-21.73780930,-13.64602874
9665,-21.71938491,-13.64059306
9666,-21.70124494,-13.63516221
9667,-21.68338913,-13.62973842
9668,-21.66581724,-13.62432391
9669,-21.64852897,-13.61892087
9670,-21.63152403,-13.61353153
9671,-21.61480212,-13.60815810
9672,-21.59836292,-13.60280277
9673,-21.58220609,-13.59746775
9674,-21.56633128,-13.59215525
9675,-21.55073813,-13.58686747
9676,-21.53542625,-13.58160659
9677,-21.52039525,-13.57637482
9678,-21.50564472,-13.57117434
9679,-21.49117424,-13.56600734
9680,-21.47698337,-13.56087601
9681,-21.46307166,-13.55578252
9682,-21.44943864,-13.55072906
9683,-21.43608384,-13.54571779
9684,-21.42300675,-13.54075090
9685,-21.41020688,-13.53583054
9686,-21.39768368,-13.53095889
9687,-21.38543664,-13.52613809
9688,-21.37346519,-13.52137032
9689,-21.36176877,-13.51665771
9690,-21.35034680,-13.51200242
9691,-21.33919869,-13.50740660
9692,-21.32832382,-13.50287238
9693,-21.31772158,-13.49840190
9694,-21.30739132,-13.49399729
9695,-21.29733240,-13.48966069
9696,-21.28754415,-13.48539420
9697,-21.27802589,-13.48119996
9698,-21.26877693,-13.47708006
9699,-21.25979657,-13.47303663
9700,-21.25108407,-13.46907177
9701,-21.24263872,-13.46518757
9702,-21.23445976,-13.46138614
9703,-21.22654642,-13.45766954
9704,-21.21889794,-13.45403989
9705,-21.21151352,-13.45049924
9706,-21.20439236,-13.44704967
9707,-21.19753364,-13.44369325
9708,-21.19093653,-13.44043205
9709,-21.18460019,-13.43726811
9710,-21.17852376,-13.43420349
9711,-21.17270637,-13.43124024
9712,-21.16714714,-13.42838038
9713,-21.16184516,-13.42562596
9714,-21.15679953,-13.42297900
9715,-21.15200931,-13.42044152
9716,-21.14747358,-13.41801554
9717,-21.14319138,-13.41570306
9718,-21.13916174,-13.41350608
9719,-21.13538369,-13.41142660
9720,-21.13185623,-13.40946662
9721,-21.12857837,-13.40762810
9722,-21.12554909,-13.40591302
9723,-21.12276734,-13.40432336
9724,-21.12023210,-13.40286107
9725,-21.11794230,-13.40152811
9726,-21.11589688,-13.40032643
9727,-21.11409476,-13.39925796
9728,-21.11253483,-13.39832464
9729,-21.11121599,-13.39752839
9730,-21.11013712,-13.39687113
9731,-21.10929709,-13.39635478
9732,-21.10869475,-13.39598122
9733,-21.10832895,-13.39575237
9734,-21.10819851,-13.39567011
9735,-21.10819798,-13.39566977
9736,-21.10804863,-13.39557488
9737,-21.10761957,-13.39530189
9738,-21.10691110,-13.39485038
9739,-21.10592346,-13.39421994
9740,-21.10465696,-13.39341016
9741,-21.10311187,-13.39242065
9742,-21.10128847,-13.39125101
9743,-21.09918707,-13.38990082
9744,-21.09680796,-13.38836971
9745,-21.09415143,-13.38665727
9746,-21.09121780,-13.38476312
9747,-21.08800737,-13.38268687
9748,-21.08452046,-13.38042814
9749,-21.08075738,-13.37798654
9750,-21.07671846,-13.37536170
9751,-21.07240402,-13.37255324
9752,-21.06781440,-13.36956080
9753,-21.06294992,-13.36638399
9754,-21.05781093,-13.36302246
9755,-21.05239777,-13.35947584
9756,-21.04671079,-13.35574378
9757,-21.04075034,-13.35182590
9758,-21.03451677,-13.34772187
9759,-21.02801045,-13.34343133
9760,-21.02123173,-13.33895392
9761,-21.01418099,-13.33428931
9762,-21.00685860,-13.32943715
9763,-20.99926494,-13.32439711
9764,-20.99140037,-13.31916884
9765,-20.98326530,-13.31375202
9766,-20.97486011,-13.30814631
9767,-20.96618518,-13.30235138
9768,-20.95724092,-13.29636692
9769,-20.94802773,-13.29019261
9770,-20.93854602,-13.28382811
9771,-20.92879618,-13.27727313
9772,-20.91877864,-13.27052734
9773,-20.90849380,-13.26359044
9774,-20.89794210,-13.25646213
9775,-20.88712396,-13.24914211
9776,-20.87603980,-13.24163006
9777,-20.86469006,-13.23392571
9778,-20.85307517,-13.22602875
9779,-20.84119557,-13.21793890
9780,-20.82905172,-13.20965587
9781,-20.81664406,-13.20117938
9782,-20.80397303,-13.19250915
9783,-20.79103910,-13.18364491
9784,-20.77784273,-13.17458637
9785,-20.76438438,-13.16533327
9786,-20.75066452,-13.15588535
9787,-20.73668362,-13.14624234
9788,-20.72244216,-13.13640397
9789,-20.70794061,-13.12637001
9790,-20.69317946,-13.11614018
9791,-20.67815920,-13.10571425
9792,-20.66288032,-13.09509196
9793,-20.64734331,-13.08427307
9794,-20.63154867,-13.07325734
9795,-20.61549690,-13.06204454
9796,-20.59918852,-13.05063442
9797,-20.58262402,-13.03902678
9798,-20.56580392,-13.02722136
9799,-20.54872875,-13.01521796
9800,-20.53139902,-13.00301635
9801,-20.51381525,-12.99061632
9802,-20.49597798,-12.97801765
9803,-20.47788773,-12.96522013
9804,-20.45954505,-12.95222357
9805,-20.44095046,-12.93902775
9806,-20.42210453,-12.92563247
9807,-20.40300778,-12.91203755
9808,-20.38366077,-12.89824278
9809,-20.36406406,-12.88424799
9810,-20.34421821,-12.87005298
9811,-20.32412376,-12.85565757
9812,-20.30378130,-12.84106158
9813,-20.28319138,-12.82626485
9814,-20.26235458,-12.81126720
9815,-20.24127148,-12.79606845
9816,-20.21994265,-12.78066846
9817,-20.19836867,-12.76506705
9818,-20.17655013,-12.74926407
9819,-20.15448762,-12.73325936
9820,-20.13218173,-12.71705278
9821,-20.10963307,-12.70064418
9822,-20.08684222,-12.68403342
9823,-20.06380979,-12.66722035
9824,-20.04053639,-12.65020484
9825,-20.01702262,-12.63298677
9826,-19.99326911,-12.61556599
9827,-19.96927646,-12.59794239
9828,-19.94504530,-12.58011584
9829,-19.92057625,-12.56208623
9830,-19.89586994,-12.54385344
9831,-19.87092699,-12.52541736
9832,-19.84574804,-12.50677789
9833,-19.82033373,-12.48793492
9834,-19.79468469,-12.46888835
9835,-19.76880157,-12.44963809
9836,-19.74268502,-12.43018405
9837,-19.71633568,-12.41052613
9838,-19.68975421,-12.39066425
9839,-19.66294126,-12.37059832
9840,-19.63589749,-12.35032829
9841,-19.60862357,-12.32985406
9842,-19.58112015,-12.30917556
9843,-19.55338792,-12.28829274
9844,-19.52542753,-12.26720553
9845,-19.49723967,-12.24591387
9846,-19.46882501,-12.22441770
9847,-19.44018424,-12.20271698
9848,-19.41131803,-12.18081165
9849,-19.38222708,-12.15870167
9850,-19.35291207,-12.13638700
9851,-19.32337370,-12.11386761
9852,-19.29361267,-12.09114346
9853,-19.26362967,-12.06821452
9854,-19.23342540,-12.04508076
9855,-19.20300057,-12.02174217
9856,-19.17235590,-11.99819873
9857,-19.14149208,-11.97445042
9858,-19.11040984,-11.95049724
9859,-19.07910989,-11.92633917
9860,-19.05182597,-11.96987582
9861,-19.02444271,-12.01335006
9862,-18.99696024,-12.05676166
9863,-18.96937871,-12.10011038
9864,-18.94169827,-12.14339601
9865,-18.91391905,-12.18661832
9866,-18.88604121,-12.22977708
9867,-18.85806489,-12.27287207
9868,-18.82999023,-12.31590306
9869,-18.80181738,-12.35886983
9870,-18.77354648,-12.40177215
9871,-18.74517770,-12.44460980
9872,-18.71671116,-12.48738256
9873,-18.68814703,-12.53009021
9874,-18.65948545,-12.57273251
9875,-18.63072656,-12.61530926
9876,-18.60187053,-12.65782022
9877,-18.57291750,-12.70026518
9878,-18.54386761,-12.74264391
9879,-18.51472103,-12.78495620
9880,-18.48547791,-12.82720182
9881,-18.45613839,-12.86938055
9882,-18.42670263,-12.91149217
9883,-18.39717079,-12.95353647
9884,-18.36754301,-12.99551321
9885,-18.33781946,-13.03742220
9886,-18.30800028,-13.07926320
9887,-18.27808563,-13.12103600
9888,-18.24807568,-13.16274037
9889,-18.21797056,-13.20437611
9890,-18.18777045,-13.24594300
9891,-18.15747550,-13.28744081
9892,-18.12708587,-13.32886934
9893,-18.09660171,-13.37022836
9894,-18.06602319,-13.41151767
9895,-18.03535046,-13.45273704
9896,-18.00458369,-13.49388625
9897,-17.97372303,-13.53496511
9898,-17.94276864,-13.57597339
9899,-17.91172070,-13.61691087
9900,-17.88057935,-13.65777735
9901,-17.84934476,-13.69857261
9902,-17.81801710,-13.73929644
9903,-17.78659653,-13.77994862
9904,-17.75508320,-13.82052895
9905,-17.72347729,-13.86103721
9906,-17.69177897,-13.90147319
9907,-17.65998839,-13.94183669
9908,-17.62810572,-13.98212748
9909,-17.59613112,-14.02234536
9910,-17.56406478,-14.06249013
9911,-17.53190684,-14.10256156
9912,-17.49965748,-14.14255946
9913,-17.46731687,-14.18248360
9914,-17.43488518,-14.22233380
9915,-17.40236258,-14.26210983
9916,-17.36974922,-14.30181149
9917,-17.33704530,-14.34143857
9918,-17.30425096,-14.38099088
9919,-17.27136640,-14.42046819
9920,-13.10079248,-18.29260059
9921,-13.12686822,-18.32232188
9922,-13.15272581,-18.35183876
9923,-13.17836521,-18.38115050
9924,-13.20378639,-18.41025640
9925,-13.22898932,-18.43915575
9926,-13.25397397,-18.46784783
9927,-13.27874031,-18.49633195
9928,-13.30328833,-18.52460740
9929,-13.32761802,-18.55267348
9930,-13.35172936,-18.58052949
9931,-13.37562234,-18.60817474
9932,-13.39929697,-18.63560854
9933,-13.42275324,-18.66283020
9934,-13.44599116,-18.68983903
9935,-13.46901074,-18.71663435
9936,-13.49181199,-18.74321549
9937,-13.51439492,-18.76958176
9938,-13.53675957,-18.79573249
9939,-13.55890594,-18.82166700
9940,-13.58083407,-18.84738464
9941,-13.60254400,-18.87288473
9942,-13.62403575,-18.89816661
9943,-13.64530937,-18.92322962
9944,-13.66636490,-18.94807311
9945,-13.68720239,-18.97269642
9946,-13.70782189,-18.99709890
9947,-13.72822345,-19.02127991
9948,-13.74840714,-19.04523879
9949,-13.76837302,-19.06897491
9950,-13.78812115,-19.09248762
9951,-13.80765161,-19.11577630
9952,-13.82696447,-19.13884031
9953,-13.84605981,-19.16167902
9954,-13.86493770,-19.18429180
9955,-13.88359825,-19.20667803
9956,-13.90204152,-19.22883710
9957,-13.92026763,-19.25076837
9958,-13.93827667,-19.27247125
9959,-13.95606873,-19.29394512
9960,-13.97364393,-19.31518937
9961,-13.99100237,-19.33620340
9962,-14.00814417,-19.35698661
9963,-14.02506943,-19.37753840
9964,-14.04177829,-19.39785817
9965,-14.05827086,-19.41794533
9966,-14.07454727,-19.43779930
9967,-14.09060766,-19.45741950
9968,-14.10645215,-19.47680533
9969,-14.12208090,-19.49595623
9970,-14.13749403,-19.51487161
9971,-14.15269170,-19.53355091
9972,-14.16767405,-19.55199356
9973,-14.18244124,-19.57019899
9974,-14.19699343,-19.58816664
9975,-14.21133077,-19.60589596
9976,-14.22545344,-19.62338639
9977,-14.23936160,-19.64063738
9978,-14.25305542,-19.65764837
9979,-14.26653508,-19.67441884
9980,-14.27980075,-19.69094823
9981,-14.29285263,-19.70723601
9982,-14.30569089,-19.72328165
9983,-14.31831573,-19.73908461
9984,-14.33072734,-19.75464437
9985,-14.34292591,-19.76996040
9986,-14.35491166,-19.78503219
9987,-14.36668477,-19.79985922
9988,-14.37824547,-19.81444097
9989,-14.38959396,-19.82877694
9990,-14.40073046,-19.84286663
9991,-14.41165519,-19.85670952
9992,-14.42236837,-19.87030513
9993,-14.43287022,-19.88365295
9994,-14.44316098,-19.89675250
9995,-14.45324087,-19.90960328
9996,-14.46311014,-19.92220482
9997,-14.47276902,-19.93455664
9998,-14.48221777,-19.94665825
9999,-14.49145661,-19.95850919
10000,-14.50048582,-19.97010899
10001,-14.50930563,-19.98145717
10002,-14.51791631,-19.99255329
10003,-14.52631812,-20.00339687
10004,-14.53451132,-20.01398747
10005,-14.54249618,-20.02432464
10006,-14.55027297,-20.03440793
10007,-14.55784196,-20.04423690
10008,-14.56520345,-20.05381110
10009,-14.57235769,-20.06313011
10010,-14.57930499,-20.07219349
10011,-14.58604563,-20.08100081
10012,-14.59257989,-20.08955165
10013,-14.59890808,-20.09784559
10014,-14.60503050,-20.10588221
10015,-14.61094744,-20.11366111
10016,-14.61665921,-20.12118187
10017,-14.62216612,-20.12844408
10018,-14.62746848,-20.13544735
10019,-14.63256661,-20.14219129
10020,-14.63746081,-20.14867549
10021,-14.64215143,-20.15489957
10022,-14.64663877,-20.16086314
10023,-14.65092317,-20.16656582
10024,-14.65500496,-20.17200724
10025,-14.65888448,-20.17718703
10026,-14.66256205,-20.18210480
10027,-14.66603803,-20.18676021
10028,-14.66931276,-20.19115288
10029,-14.67238658,-20.19528246
10030,-14.67525985,-20.19914859
10031,-14.67793291,-20.20275094
10032,-14.68040613,-20.20608914
